Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose
2020-12-27,Huntingdon,4,NA,NA,NA
2020-12-27,Indiana,1,NA,NA,NA
2022-01-14,Mercer,66,37,128,NA
2021-01-22,Jefferson,258,3,NA,NA
2020-12-27,Lancaster,141,NA,NA,NA
2020-12-27,Lawrence,2,NA,NA,NA
2020-12-27,Lebanon,9,NA,NA,NA
2020-12-27,Lycoming,10,NA,NA,NA
2020-12-27,Mercer,2,NA,NA,NA
2021-08-04,Butler,196,112,NA,NA
2020-12-27,Monroe,67,NA,NA,NA
2021-02-02,Armstrong,249,263,NA,NA
2021-02-03,Clearfield,139,312,NA,NA
2022-11-03,Warren,1,NA,NA,NA
2020-12-27,Perry,2,NA,NA,NA
2022-08-30,Lancaster,49,36,65,103
2022-11-01,Monroe,18,13,NA,NA
2020-12-27,Schuylkill,66,NA,NA,NA
2021-11-10,Snyder,25,8,222,NA
2022-08-09,Juniata,3,1,2,6
2020-12-27,Tioga,3,NA,NA,NA
2022-06-16,Delaware,66,98,179,256
2021-03-05,Huntingdon,193,169,NA,NA
2020-12-27,Westmoreland,30,NA,NA,NA
2021-05-15,Schuylkill,367,335,NA,NA
2021-11-05,Fayette,138,112,478,NA
2021-08-07,Union,29,10,NA,NA
2020-12-18,Columbia,91,NA,NA,NA
2020-12-28,Armstrong,113,NA,NA,NA
2020-12-28,Beaver,207,NA,NA,NA
2020-12-28,Bedford,61,NA,NA,NA
2021-06-30,Montgomery,518,859,NA,NA
2021-12-06,Franklin,116,138,343,NA
2021-02-22,Washington,401,370,NA,NA
2021-11-09,Wyoming,22,17,123,NA
2022-10-17,McKean,1,3,NA,NA
2022-11-20,Clinton,NA,NA,NA,NA
2020-12-28,Cameron,2,NA,NA,NA
2020-12-27,Philadelphia,562,NA,NA,NA
2021-04-30,Snyder,57,92,NA,NA
2021-07-05,Pike,37,41,NA,NA
2020-12-28,Clinton,20,NA,NA,NA
2022-02-15,Cumberland,69,107,92,NA
2020-12-28,Crawford,135,NA,NA,NA
2021-04-06,Mercer,254,434,NA,NA
2022-10-25,Westmoreland,10,12,NA,NA
2022-10-17,Adams,NA,1,NA,NA
2021-01-16,York,447,172,NA,NA
2021-10-21,Clinton,21,11,58,NA
2020-12-28,Forest,6,NA,NA,NA
2020-12-28,Franklin,59,NA,NA,NA
2020-12-28,Fulton,5,NA,NA,NA
2020-12-28,Greene,20,NA,NA,NA
2020-12-28,Huntingdon,122,NA,NA,NA
2020-12-28,Juniata,8,NA,NA,NA
2021-01-13,Chester,916,435,NA,NA
2021-09-01,Mifflin,68,72,25,NA
2021-12-14,Wyoming,29,15,76,NA
2022-08-02,Lackawanna,38,15,30,48
2021-05-26,Clearfield,265,306,NA,NA
2020-12-28,Lycoming,143,NA,NA,NA
2020-12-28,McKean,79,NA,NA,NA
2020-12-28,Mercer,166,NA,NA,NA
2020-12-28,Mifflin,44,NA,NA,NA
2021-11-06,Butler,98,43,198,NA
2022-06-22,Monroe,14,12,18,27
2022-10-17,Northampton,15,15,NA,NA
2020-12-28,Perry,30,NA,NA,NA
2020-12-28,Pike,29,NA,NA,NA
2020-12-28,Potter,30,NA,NA,NA
2021-03-31,Delaware,4262,2267,NA,NA
2022-03-24,Cumberland,30,24,43,NA
2022-10-04,Dauphin,15,9,2,NA
2020-12-28,Sullivan,4,NA,NA,NA
2020-12-28,Susquehanna,79,NA,NA,NA
2020-12-28,Tioga,167,NA,NA,NA
2021-05-05,Beaver,226,497,NA,NA
2020-12-28,Warren,18,NA,NA,NA
2021-10-27,Cambria,127,68,640,NA
2021-06-13,Northumberland,18,200,NA,NA
2020-12-28,Wyoming,31,NA,NA,NA
2021-07-05,Bucks,214,289,NA,NA
2021-09-24,Westmoreland,177,209,187,NA
2020-12-29,Adams,48,NA,NA,NA
2021-06-04,Lawrence,60,120,NA,NA
2021-07-12,Luzerne,153,225,NA,NA
2020-12-29,Bedford,18,NA,NA,NA
2021-01-16,Adams,37,7,NA,NA
2021-07-24,Beaver,87,58,NA,NA
2020-12-29,Bradford,120,NA,NA,NA
2021-08-26,Elk,15,11,4,NA
2021-08-19,Centre,104,78,40,NA
2020-12-29,Cameron,6,NA,NA,NA
2022-02-03,Blair,36,63,41,NA
2022-06-14,Dauphin,25,31,46,134
2021-04-27,Dauphin,848,2002,NA,NA
2020-12-29,Clarion,111,NA,NA,NA
2021-04-28,Northampton,1338,2648,NA,NA
2020-12-29,Clinton,19,NA,NA,NA
2022-03-21,Montgomery,99,86,183,NA
2020-12-29,Crawford,98,NA,NA,NA
2021-05-04,Jefferson,28,104,NA,NA
2020-12-29,Elk,72,NA,NA,NA
2022-09-27,Mercer,5,4,NA,NA
2020-12-29,Forest,6,NA,NA,NA
2022-03-28,Monroe,16,21,21,NA
2020-12-29,Fulton,3,NA,NA,NA
2020-12-29,Greene,35,NA,NA,NA
2021-12-21,Susquehanna,42,16,146,NA
2022-02-16,Huntingdon,20,27,19,NA
2020-12-29,Jefferson,21,NA,NA,NA
2020-12-29,Juniata,17,NA,NA,NA
2022-01-31,Centre,29,37,76,NA
2021-01-26,Lycoming,371,245,NA,NA
2022-12-20,Lycoming,4,7,NA,NA
2022-08-07,Chester,33,27,21,39
2022-08-06,Armstrong,8,1,2,13
2020-12-29,McKean,80,NA,NA,NA
2021-02-01,McKean,25,13,NA,NA
2021-12-01,Northampton,335,210,1160,NA
2020-12-29,Monroe,136,NA,NA,NA
2022-01-24,Crawford,57,36,84,NA
2022-01-20,Schuylkill,51,49,146,NA
2020-12-29,Pike,96,1,NA,NA
2020-12-29,Potter,124,NA,NA,NA
2021-06-29,Adams,46,74,NA,NA
2022-06-18,Lancaster,16,18,22,76
2020-12-29,Somerset,57,NA,NA,NA
2020-12-29,Sullivan,5,NA,NA,NA
2020-12-29,Susquehanna,81,NA,NA,NA
2020-12-29,Tioga,74,NA,NA,NA
2021-04-01,Bedford,277,78,NA,NA
2022-06-16,Franklin,10,12,34,64
2020-12-29,Warren,15,NA,NA,NA
2022-09-29,Berks,32,25,NA,NA
2022-12-17,Cameron,NA,NA,NA,NA
2022-02-04,Erie,51,133,108,NA
2021-11-03,Luzerne,287,170,1443,NA
2020-12-30,Adams,111,NA,NA,NA
2022-11-20,Cameron,NA,NA,NA,NA
2020-12-30,Armstrong,133,NA,NA,NA
2022-12-03,Erie,2,5,NA,NA
2022-09-16,Clarion,1,NA,NA,NA
2022-12-19,Sullivan,NA,NA,NA,NA
2021-04-20,Chester,2963,3606,NA,NA
2021-03-31,Juniata,51,46,NA,NA
2021-08-25,Wayne,46,45,5,NA
2020-12-30,Cameron,13,NA,NA,NA
2022-01-22,Delaware,507,124,892,NA
2021-11-03,Pike,55,35,278,NA
2021-03-01,Snyder,96,93,NA,NA
2020-12-30,Clarion,32,NA,NA,NA
2021-01-29,Indiana,608,17,NA,NA
2020-12-30,Clinton,60,NA,NA,NA
2021-02-21,Armstrong,3,26,NA,NA
2022-05-19,Montgomery,208,177,189,756
2022-03-30,Erie,35,58,52,153
2022-07-25,Crawford,7,4,13,22
2020-12-30,Elk,183,NA,NA,NA
2022-03-21,Delaware,90,83,98,NA
2020-12-30,Forest,2,NA,NA,NA
2020-12-30,Fulton,63,NA,NA,NA
2020-12-30,Greene,40,NA,NA,NA
2022-07-20,Lehigh,58,42,66,154
2021-06-14,Somerset,36,74,NA,NA
2022-03-22,Somerset,3,4,8,NA
2020-12-30,Juniata,44,NA,NA,NA
2022-03-31,Tioga,NA,5,4,19
2022-07-12,Northampton,37,18,19,85
2022-12-24,Wayne,NA,NA,NA,NA
2022-08-14,Allegheny,58,31,59,60
2020-12-30,Blair,226,NA,NA,NA
2020-12-30,McKean,109,NA,NA,NA
2020-12-30,Mercer,274,NA,NA,NA
2022-12-10,Montgomery,5,17,NA,NA
2021-06-02,Lehigh,641,979,NA,NA
2022-06-02,Montgomery,102,142,276,530
2020-12-29,Luzerne,700,1,NA,NA
2022-12-07,Crawford,1,NA,NA,NA
2021-02-26,Philadelphia,5769,3015,NA,NA
2021-12-18,Bucks,923,341,1382,NA
2022-10-06,Clearfield,NA,1,NA,NA
2022-04-10,Bucks,49,107,92,342
2022-03-16,Monroe,25,17,25,NA
2022-08-13,Dauphin,25,11,16,32
2020-12-30,Sullivan,6,NA,NA,NA
2021-04-21,Bedford,66,325,NA,NA
2020-12-30,Union,112,NA,NA,NA
2021-09-26,Lancaster,94,115,102,NA
2021-03-08,Monroe,277,462,NA,NA
2020-12-30,Wyoming,51,NA,NA,NA
2020-12-31,Adams,38,NA,NA,NA
2020-12-31,Armstrong,25,NA,NA,NA
2022-06-07,Dauphin,13,21,29,94
2020-12-31,Bedford,3,NA,NA,NA
2022-04-20,Perry,1,9,18,46
2021-02-27,Centre,1387,1653,NA,NA
2020-12-31,Bradford,4,NA,NA,NA
2021-04-14,Columbia,220,300,NA,NA
2021-04-27,Union,224,133,NA,NA
2020-12-31,Cameron,5,NA,NA,NA
2021-04-15,Adams,294,597,NA,NA
2021-09-09,Adams,71,71,54,NA
2020-12-31,Clarion,3,NA,NA,NA
2021-08-04,Erie,182,107,NA,NA
2020-12-31,Clinton,5,NA,NA,NA
2020-12-31,Columbia,47,NA,NA,NA
2022-12-23,Warren,NA,NA,NA,NA
2022-08-04,Lawrence,17,3,11,16
2021-11-18,Warren,66,42,411,NA
2020-12-31,Delaware,392,4,NA,NA
2020-12-31,Elk,29,NA,NA,NA
2021-11-26,Clearfield,52,21,96,NA
2020-12-31,Forest,1,NA,NA,NA
2020-12-31,Franklin,96,1,NA,NA
2020-12-31,Fulton,1,NA,NA,NA
2020-12-31,Greene,13,NA,NA,NA
2020-12-31,Huntingdon,11,NA,NA,NA
2020-12-31,Jefferson,9,NA,NA,NA
2020-12-31,Juniata,6,NA,NA,NA
2021-06-18,Jefferson,12,37,NA,NA
2021-05-12,Lawrence,84,317,NA,NA
2020-12-31,Lawrence,136,NA,NA,NA
2020-12-31,Lebanon,152,NA,NA,NA
2021-08-11,Lackawanna,161,159,NA,NA
2021-02-01,Clarion,76,8,NA,NA
2020-12-31,McKean,23,NA,NA,NA
2022-02-19,Bucks,108,78,206,NA
2020-12-31,Mifflin,28,NA,NA,NA
2021-11-03,Mercer,83,60,472,NA
2020-12-31,Montour,39,NA,NA,NA
2022-05-10,Clearfield,2,3,9,40
2020-12-31,Perry,21,NA,NA,NA
2021-09-21,York,281,390,105,NA
2020-12-31,Pike,35,NA,NA,NA
2020-12-31,Potter,1,NA,NA,NA
2021-05-13,Northumberland,123,214,NA,NA
2022-04-22,Washington,31,31,41,172
2020-12-31,Somerset,14,NA,NA,NA
2021-07-18,Philadelphia,407,433,NA,NA
2021-03-07,Beaver,49,80,NA,NA
2020-12-31,Venango,2,NA,NA,NA
2021-03-15,Carbon,253,209,NA,NA
2020-12-31,Wayne,94,NA,NA,NA
2022-07-11,Centre,21,9,12,58
2020-12-31,Wyoming,21,NA,NA,NA
2021-01-01,Adams,7,NA,NA,NA
2022-11-23,Beaver,1,1,NA,NA
2021-01-01,Armstrong,10,NA,NA,NA
2021-06-09,Montgomery,791,3041,NA,NA
2021-01-01,Bedford,2,NA,NA,NA
2021-01-01,Berks,20,1,NA,NA
2021-10-09,Clearfield,19,27,19,NA
2022-02-22,Philadelphia,541,857,669,1
2021-01-01,Cambria,14,1,NA,NA
2022-11-16,Elk,NA,NA,NA,NA
2021-01-31,Union,45,27,NA,NA
2021-02-25,Adams,198,174,NA,NA
2021-01-01,Clarion,2,NA,NA,NA
2022-09-27,Westmoreland,18,16,1,NA
2022-04-09,Wayne,6,8,10,108
2021-01-01,Columbia,7,NA,NA,NA
2022-11-16,Lancaster,24,19,NA,NA
2021-01-01,Dauphin,19,NA,NA,NA
2021-01-01,Fayette,8,1,NA,NA
2021-01-01,Franklin,11,NA,NA,NA
2022-11-15,Columbia,9,9,NA,NA
2022-02-06,Northumberland,14,10,22,NA
2021-01-01,Indiana,31,2,NA,NA
2021-01-01,Jefferson,4,NA,NA,NA
2021-01-01,Juniata,4,NA,NA,NA
2022-07-06,Clearfield,13,21,5,29
2021-01-01,Lawrence,4,NA,NA,NA
2021-01-01,Lebanon,11,NA,NA,NA
2022-07-26,Allegheny,352,371,286,553
2021-10-08,Lackawanna,123,120,484,NA
2021-01-01,McKean,3,NA,NA,NA
2022-02-18,Chester,175,175,229,NA
2022-11-16,Bedford,2,NA,NA,NA
2021-03-11,Northampton,1701,960,NA,NA
2021-01-01,Montour,2,NA,NA,NA
2021-12-08,Blair,146,117,369,NA
2021-01-01,Northumberland,5,NA,NA,NA
2021-01-01,Perry,5,1,NA,NA
2022-01-05,Venango,34,17,61,NA
2021-01-01,Potter,1,NA,NA,NA
2021-03-17,Armstrong,601,188,NA,NA
2022-02-09,Lehigh,105,113,251,NA
2021-01-01,Somerset,62,NA,NA,NA
2022-10-27,Cumberland,17,9,NA,NA
2021-01-01,Union,7,NA,NA,NA
2021-01-01,Venango,2,NA,NA,NA
2022-04-01,Wayne,9,18,17,60
2022-10-19,Berks,33,10,NA,NA
2021-09-22,Northumberland,64,115,20,NA
2021-01-30,Erie,583,185,NA,NA
2021-02-11,Juniata,101,14,NA,NA
2021-03-08,Columbia,118,379,NA,NA
2021-01-02,Adams,109,NA,NA,NA
2022-10-21,Northampton,19,13,NA,NA
2021-01-02,Armstrong,17,NA,NA,NA
2021-01-02,Beaver,126,NA,NA,NA
2021-04-01,Union,384,81,NA,NA
2022-09-11,Allegheny,29,32,3,NA
2020-12-18,Dauphin,31,NA,NA,NA
2021-01-02,Bradford,43,NA,NA,NA
2021-11-16,Lycoming,137,67,368,NA
2022-09-30,Butler,11,10,5,NA
2022-11-19,Juniata,NA,NA,NA,NA
2021-01-02,Carbon,22,NA,NA,NA
2021-12-06,Potter,16,7,25,NA
2021-01-02,Clarion,94,NA,NA,NA
2021-01-02,Clearfield,26,NA,NA,NA
2021-01-02,Clinton,3,1,NA,NA
2021-03-11,Columbia,111,367,NA,NA
2022-12-17,Northampton,NA,1,NA,NA
2021-03-13,Clarion,25,140,NA,NA
2022-06-07,Berks,21,29,54,140
2022-02-12,Snyder,7,9,17,NA
2021-01-02,Elk,2,NA,NA,NA
2022-12-03,Jefferson,1,NA,NA,NA
2021-01-02,Fayette,95,NA,NA,NA
2021-01-02,Forest,2,NA,NA,NA
2021-01-02,Franklin,175,1,NA,NA
2021-01-02,Fulton,4,NA,NA,NA
2021-01-02,Greene,2,NA,NA,NA
2022-06-20,Westmoreland,22,22,57,97
2021-01-02,Indiana,13,NA,NA,NA
2021-01-02,Jefferson,178,NA,NA,NA
2021-01-02,Juniata,3,NA,NA,NA
2022-04-22,Elk,3,7,NA,14
2021-02-04,Snyder,299,43,NA,NA
2022-09-27,Clearfield,2,2,NA,NA
2021-05-17,Clinton,55,36,NA,NA
2022-04-18,Fayette,9,17,16,93
2021-01-22,Bradford,362,4,NA,NA
2021-01-02,McKean,2,NA,NA,NA
2021-01-02,Mercer,55,NA,NA,NA
2022-08-15,Union,7,1,5,6
2021-01-02,Monroe,61,NA,NA,NA
2021-01-23,Blair,191,297,NA,NA
2021-01-02,Perry,5,NA,NA,NA
2021-01-02,Pike,5,NA,NA,NA
2021-01-02,Potter,2,NA,NA,NA
2021-01-02,Snyder,14,9,NA,NA
2021-01-02,Somerset,15,NA,NA,NA
2021-09-24,Lehigh,269,488,250,NA
2021-01-02,Susquehanna,13,NA,NA,NA
2021-01-02,Tioga,21,NA,NA,NA
2022-12-07,Clarion,NA,NA,NA,NA
2021-01-02,Venango,21,NA,NA,NA
2022-01-29,Chester,185,122,235,NA
2021-01-02,Wayne,8,NA,NA,NA
2021-01-02,Westmoreland,95,NA,NA,NA
2021-01-27,Butler,667,543,NA,NA
2022-08-09,Northumberland,8,10,11,51
2021-01-03,Adams,10,NA,NA,NA
2022-02-14,Franklin,22,37,33,NA
2021-01-03,Armstrong,13,NA,NA,NA
2021-05-10,Chester,1236,2703,NA,NA
2021-01-03,Bedford,34,NA,NA,NA
2021-05-21,Lebanon,226,516,NA,NA
2021-01-03,Blair,369,NA,NA,NA
2021-01-03,Bradford,3,NA,NA,NA
2021-01-03,Butler,126,NA,NA,NA
2021-01-03,Cambria,62,NA,NA,NA
2022-08-26,Bucks,110,128,101,79
2021-01-03,Centre,29,1,NA,NA
2021-09-16,Berks,348,382,47,NA
2022-11-17,Bradford,1,NA,NA,NA
2021-01-03,Clearfield,7,NA,NA,NA
2022-04-24,Lancaster,13,19,28,73
2021-11-26,Greene,10,8,16,NA
2021-01-03,Crawford,33,NA,NA,NA
2021-01-03,Cumberland,53,1,NA,NA
2021-11-04,Somerset,42,35,304,NA
2021-05-17,Blair,197,293,NA,NA
2021-01-03,Erie,28,1,NA,NA
2021-01-03,Fayette,11,NA,NA,NA
2021-01-03,Forest,4,NA,NA,NA
2022-11-29,Clarion,NA,NA,NA,NA
2021-01-03,Fulton,3,NA,NA,NA
2021-01-03,Greene,1,NA,NA,NA
2021-11-20,Snyder,51,9,94,NA
2021-01-03,Indiana,9,NA,NA,NA
2021-01-03,Jefferson,1,NA,NA,NA
2021-01-03,Juniata,1,1,NA,NA
2021-06-12,York,317,976,NA,NA
2021-05-27,Cumberland,466,1050,NA,NA
2021-01-03,Lawrence,4,NA,NA,NA
2021-09-21,Wyoming,10,18,4,NA
2022-03-02,Berks,92,86,102,NA
2021-01-03,Lycoming,94,4,NA,NA
2020-12-18,Mercer,57,NA,NA,NA
2021-10-02,Indiana,17,27,45,NA
2021-01-03,Montour,112,4,NA,NA
2021-04-08,Washington,1026,1504,NA,NA
2021-01-03,Northumberland,88,11,NA,NA
2021-03-01,Bucks,1893,1804,NA,NA
2022-12-16,Bucks,25,23,NA,NA
2022-01-03,Carbon,66,70,135,NA
2021-01-03,Potter,1,NA,NA,NA
2021-01-03,Schuylkill,188,NA,NA,NA
2021-10-02,Franklin,62,55,198,NA
2021-01-03,Somerset,6,NA,NA,NA
2021-01-03,Sullivan,2,NA,NA,NA
2021-01-03,Susquehanna,5,NA,NA,NA
2021-01-03,Tioga,6,NA,NA,NA
2021-01-03,Union,31,29,NA,NA
2021-01-03,Venango,4,NA,NA,NA
2021-01-03,Warren,1,NA,NA,NA
2021-01-03,Washington,44,NA,NA,NA
2021-08-22,Westmoreland,104,122,18,NA
2021-01-03,Wyoming,14,NA,NA,NA
2021-02-17,Allegheny,4647,2974,NA,NA
2022-09-28,Franklin,11,4,1,NA
2021-01-04,Bedford,33,NA,NA,NA
2022-04-13,Somerset,3,3,5,48
2021-01-04,Blair,128,NA,NA,NA
2021-01-02,Allegheny,663,NA,NA,NA
2021-06-26,Fayette,31,49,NA,NA
2021-04-21,Wayne,161,335,NA,NA
2021-01-04,Cameron,21,NA,NA,NA
2021-01-04,Carbon,95,NA,NA,NA
2022-04-03,Chester,45,92,94,313
2021-01-04,Clarion,7,NA,NA,NA
2021-01-04,Clearfield,18,NA,NA,NA
2021-01-06,Dauphin,398,13,NA,NA
2021-10-25,Fayette,121,83,412,NA
2021-01-04,Crawford,35,2,NA,NA
2021-04-26,Chester,2111,3333,NA,NA
2021-03-30,Blair,1111,395,NA,NA
2021-01-04,Forest,2,NA,NA,NA
2021-01-04,Franklin,73,10,NA,NA
2021-01-04,Greene,19,NA,NA,NA
2021-01-04,Huntingdon,9,NA,NA,NA
2021-08-17,Washington,193,176,84,NA
2021-01-13,Centre,133,31,NA,NA
2021-01-04,Juniata,12,NA,NA,NA
2021-09-14,Pike,50,31,7,NA
2021-04-14,Bedford,84,105,NA,NA
2021-09-29,Washington,136,120,388,NA
2021-08-18,Centre,108,333,45,NA
2022-07-15,Northampton,44,26,63,250
2021-01-04,McKean,155,NA,NA,NA
2022-08-26,Centre,15,6,25,20
2022-08-03,Mercer,22,24,45,44
2022-12-10,Bedford,NA,NA,NA,NA
2022-02-28,Wayne,7,7,8,NA
2022-11-09,Chester,42,51,NA,NA
2022-06-15,Lebanon,15,16,23,145
2021-01-04,Perry,40,1,NA,NA
2022-01-04,Erie,184,144,398,NA
2022-04-20,Lawrence,11,16,9,76
2021-01-04,Potter,3,NA,NA,NA
2022-02-25,Northampton,68,65,130,NA
2022-01-20,Clinton,20,12,41,NA
2022-04-27,Lawrence,12,9,7,31
2021-01-04,Sullivan,3,NA,NA,NA
2021-10-11,Schuylkill,61,70,88,NA
2022-10-18,Wayne,NA,1,NA,NA
2022-11-27,Indiana,NA,NA,NA,NA
2022-10-30,Blair,NA,NA,NA,NA
2021-01-04,Warren,71,NA,NA,NA
2021-08-23,Chester,362,420,109,NA
2021-12-07,Dauphin,350,326,872,NA
2022-04-26,Butler,16,20,18,100
2022-12-27,Luzerne,22,4,NA,NA
2021-11-06,Luzerne,818,88,684,NA
2021-02-26,Venango,582,115,NA,NA
2021-01-05,Adams,37,2,NA,NA
2021-12-10,Sullivan,4,5,21,NA
2021-01-05,Bedford,18,NA,NA,NA
2021-07-24,Berks,296,215,NA,NA
2021-11-08,Westmoreland,295,127,965,NA
2021-01-05,Bradford,94,NA,NA,NA
2021-05-12,Delaware,1123,3205,NA,NA
2022-10-13,Mifflin,NA,1,NA,NA
2021-01-05,Cameron,11,NA,NA,NA
2021-01-05,Carbon,92,NA,NA,NA
2020-12-29,Wyoming,32,NA,NA,NA
2022-12-26,Monroe,3,NA,NA,NA
2022-10-07,Somerset,4,1,NA,NA
2021-04-04,Lackawanna,100,76,NA,NA
2021-01-05,Clinton,45,NA,NA,NA
2022-11-18,Forest,NA,3,NA,NA
2021-01-05,Crawford,34,19,NA,NA
2021-05-16,Indiana,19,31,NA,NA
2021-01-05,Fayette,157,NA,NA,NA
2021-01-05,Forest,2,NA,NA,NA
2022-01-02,York,188,94,231,NA
2021-01-05,Fulton,2,NA,NA,NA
2021-01-05,Greene,9,NA,NA,NA
2021-11-14,Lebanon,97,15,129,NA
2021-01-05,Jefferson,220,NA,NA,NA
2022-03-01,Chester,88,92,140,NA
2022-06-18,Lackawanna,10,3,12,28
2022-12-10,Crawford,NA,1,NA,NA
2022-10-09,Wyoming,NA,NA,NA,NA
2022-12-31,Mercer,NA,NA,NA,NA
2022-07-20,Armstrong,8,2,2,34
2021-01-05,McKean,175,1,NA,NA
2021-06-16,Lancaster,309,800,NA,NA
2022-11-17,Mercer,5,1,NA,NA
2022-05-05,Sullivan,1,2,5,29
2022-07-02,Lehigh,39,5,15,35
2020-12-22,Somerset,78,NA,NA,NA
2021-09-30,Adams,70,68,157,NA
2022-06-02,York,43,58,98,282
2022-09-09,Somerset,2,4,2,NA
2021-01-05,Pike,27,NA,NA,NA
2021-01-05,Potter,10,1,NA,NA
2021-01-05,Sullivan,50,NA,NA,NA
2021-07-13,Cumberland,159,238,NA,NA
2021-01-05,Tioga,73,NA,NA,NA
2022-10-14,Chester,34,43,NA,NA
2021-05-26,Fayette,139,251,NA,NA
2021-01-05,Warren,122,NA,NA,NA
2022-04-01,Allegheny,282,357,432,1925
2022-10-28,Wyoming,NA,NA,NA,NA
2021-05-24,Dauphin,438,687,NA,NA
2022-11-26,Union,NA,NA,NA,NA
2021-12-14,Centre,170,97,704,NA
2021-01-06,Adams,289,22,NA,NA
2022-12-05,Clarion,1,NA,NA,NA
2021-01-06,Armstrong,86,17,NA,NA
2021-04-01,Fayette,1328,519,NA,NA
2021-01-06,Bedford,37,1,NA,NA
2021-12-27,Cambria,85,100,227,NA
2021-12-12,Wayne,12,9,33,NA
2021-01-06,Bradford,87,1,NA,NA
2021-01-02,Northampton,336,NA,NA,NA
2021-02-12,Somerset,220,74,NA,NA
2022-11-15,Centre,14,14,NA,NA
2021-01-06,Cameron,15,NA,NA,NA
2021-04-17,Lycoming,629,299,NA,NA
2021-10-11,Lehigh,197,265,758,NA
2022-08-23,Berks,39,30,38,45
2022-02-02,Monroe,44,68,79,NA
2021-03-14,Montgomery,1726,2745,NA,NA
2022-08-26,Beaver,64,13,23,48
2022-05-08,Armstrong,NA,2,1,8
2022-05-21,Lackawanna,11,19,24,139
2021-12-30,Mercer,94,74,218,NA
2022-09-06,York,38,22,3,NA
2021-01-06,Elk,318,6,NA,NA
2022-01-27,Union,10,13,19,NA
2021-01-06,Forest,4,1,NA,NA
2021-01-18,York,895,256,NA,NA
2021-01-06,Fulton,1,NA,NA,NA
2021-01-06,Greene,20,3,NA,NA
2021-01-06,Huntingdon,44,1,NA,NA
2021-01-06,Juniata,83,8,NA,NA
2021-07-04,Berks,41,42,NA,NA
2022-09-04,Allegheny,31,18,5,NA
2021-01-06,McKean,97,NA,NA,NA
2021-01-06,Mifflin,23,29,NA,NA
2021-03-27,Clearfield,66,40,NA,NA
2021-11-04,Wayne,47,24,133,NA
2021-01-06,Perry,44,2,NA,NA
2022-12-07,Juniata,NA,NA,NA,NA
2022-06-28,Northampton,68,14,38,61
2021-01-06,Potter,4,NA,NA,NA
2021-05-18,Washington,464,818,NA,NA
2021-10-02,Mifflin,18,51,136,NA
2021-01-06,Somerset,63,4,NA,NA
2021-01-06,Sullivan,7,NA,NA,NA
2022-07-16,Lycoming,12,3,2,15
2021-01-06,Tioga,21,NA,NA,NA
2021-12-23,Mifflin,40,31,41,NA
2022-09-04,Lancaster,3,8,NA,NA
2021-01-19,Dauphin,368,401,NA,NA
2021-03-03,Westmoreland,1713,691,NA,NA
2021-05-13,Northampton,994,1751,NA,NA
2021-03-21,Union,16,23,NA,NA
2021-01-07,Adams,42,5,NA,NA
2021-03-29,Perry,168,56,NA,NA
2022-11-23,Forest,NA,NA,NA,NA
2021-01-07,Bedford,32,3,NA,NA
2021-01-10,Monroe,94,33,NA,NA
2021-06-27,Pike,11,22,NA,NA
2021-01-26,Juniata,78,12,NA,NA
2021-10-16,Fayette,75,51,113,NA
2021-01-07,Cameron,4,NA,NA,NA
2022-01-11,Adams,75,54,146,NA
2021-03-12,Philadelphia,9927,5273,NA,NA
2022-11-29,Snyder,1,NA,NA,NA
2021-01-07,Clearfield,196,NA,NA,NA
2022-02-23,Lackawanna,39,35,69,NA
2021-11-21,Cumberland,193,48,301,NA
2022-09-08,Lehigh,48,18,8,NA
2021-09-20,Cumberland,108,172,52,NA
2022-11-23,Lycoming,5,2,NA,NA
2022-12-10,Luzerne,3,2,NA,NA
2021-01-07,Fayette,84,68,NA,NA
2021-01-07,Forest,4,1,NA,NA
2021-01-26,Schuylkill,474,177,NA,NA
2021-01-07,Fulton,2,NA,NA,NA
2021-01-07,Greene,14,3,NA,NA
2022-08-06,Lancaster,30,11,27,63
2021-01-07,Indiana,30,1,NA,NA
2021-03-13,Blair,316,888,NA,NA
2021-02-15,Fayette,135,68,NA,NA
2022-12-16,Lebanon,3,NA,NA,NA
2022-10-07,Wayne,2,1,NA,NA
2022-10-07,Wyoming,NA,NA,NA,NA
2021-01-07,Mifflin,9,15,NA,NA
2022-01-01,Crawford,14,7,12,NA
2022-11-12,Bucks,16,7,NA,NA
2021-03-09,Susquehanna,90,117,NA,NA
2022-12-07,Dauphin,10,2,NA,NA
2021-01-17,Centre,14,18,NA,NA
2021-01-07,Perry,157,2,NA,NA
2021-10-27,Armstrong,62,45,573,NA
2021-01-07,Pike,28,1,NA,NA
2021-01-07,Potter,5,26,NA,NA
2022-10-13,Lehigh,27,31,NA,NA
2021-01-07,Somerset,164,55,NA,NA
2021-01-07,Sullivan,4,NA,NA,NA
2021-06-18,Adams,65,211,NA,NA
2021-01-07,Warren,139,3,NA,NA
2021-11-19,Bucks,1379,279,2638,NA
2022-08-08,Lycoming,21,11,10,18
2022-07-13,Westmoreland,59,38,54,164
2022-04-01,Juniata,1,1,7,8
2022-07-11,Philadelphia,411,178,226,325
2022-04-25,Chester,72,95,92,431
2021-05-16,Northampton,310,623,NA,NA
2021-11-08,Venango,29,18,77,NA
